,chr,start,end,PhyloP,P,q
17397,2,63055704,63055705,7.665,2.16271852372702e-08,7.708475940756085e-08
17398,2,63055705,63055706,5.35,4.466835921509635e-06,7.300663317242084e-06
17399,2,63055706,63055707,-2.628,0.002355049283896009,0.0030106662651581363
17400,2,63055707,63055708,3.955,0.00011091748152624009,0.00015777076547770035
17401,2,63055708,63055709,2.963,0.0010889300933334333,0.0014386130192757998
17403,2,63055710,63055711,7.288,5.152286445817562e-08,1.832374343625953e-07
17404,2,63055711,63055712,8.287,5.1641636927207e-09,1.8708186077430327e-08
17405,2,63055712,63055713,-2.376,0.004207266283844442,0.005291537509333559
17406,2,63055713,63055714,6.538,2.897343587701321e-07,8.73922608992814e-07
17407,2,63055714,63055715,3.466,0.0003419794425137087,0.0004652327386505764
17408,2,63055715,63055716,-2.256,0.00554625712957911,0.006855863524089683
17409,2,63055716,63055717,4.74,1.8197008586099827e-05,2.8279469102353047e-05
17410,2,63055717,63055718,8.606,2.477422057633286e-09,9.222385040506219e-09
17411,2,63055718,63055719,1.982,0.010423174293933041,0.012690699342284433
17412,2,63055719,63055720,5.752,1.770108958317422e-06,2.9290407214098416e-06
17413,2,63055720,63055721,6.225,5.956621435290109e-07,1.0585375245987166e-06
17415,2,63055722,63055723,3.343,0.0004539416166502032,0.000611344936796419
17416,2,63055723,63055724,4.002,9.954054173515275e-05,0.0001419723263612511
17418,2,63055725,63055726,8.606,2.477422057633286e-09,9.222385040506219e-09
17419,2,63055726,63055727,5.646,2.259435770220978e-06,3.709381886380687e-06
17420,2,63055727,63055728,1.509,0.03097419299216581,0.036222256366334644
17421,2,63055728,63055729,4.599,2.5176769277588544e-05,3.7367322523981226e-05
17422,2,63055729,63055730,2.848,0.0014190575216890926,0.0018326625967586203
17423,2,63055730,63055731,2.264,0.0054450265284242145,0.00673672610831384
17424,2,63055731,63055732,3.424,0.0003767037989839089,0.0005100454013679764
17425,2,63055732,63055733,6.862,1.374041975012515e-07,4.1886952210988284e-07
17427,2,63055734,63055735,8.544,2.857590543374944e-09,1.0494924997136198e-08
17429,2,63055736,63055737,2.265,0.0054325033149243305,0.0067233712254661845
17430,2,63055737,63055738,8.57,2.691534803926914e-09,9.924428445429733e-09
17431,2,63055738,63055739,8.674,2.1183611352485044e-09,8.188329135713056e-09
17432,2,63055739,63055740,-7.606,2.4774220576332862e-08,8.82692268033058e-08
17433,2,63055740,63055741,8.511,3.0831879502493595e-09,1.1251205577458389e-08
17436,2,63055743,63055744,4.808,1.555965631605075e-05,2.4440652589511614e-05
17437,2,63055744,63055745,5.776,1.6749428760264382e-06,2.7796103054440113e-06
17439,2,63055746,63055747,2.403,0.003953666200681279,0.0049864512156101515
17440,2,63055747,63055748,8.719,1.909853258566241e-09,7.853911032338016e-09
17442,2,63055749,63055750,4.616,2.42102904673618e-05,3.59988282010489e-05
17443,2,63055750,63055751,8.719,1.909853258566241e-09,7.853911032338016e-09
17444,2,63055751,63055752,-1.564,0.027289777828080404,0.03201756880952011
17446,2,63055753,63055754,4.62,2.39883291901949e-05,3.568789382852242e-05
17447,2,63055754,63055755,1.473,0.03365115693754907,0.03926540504931684
17448,2,63055755,63055756,6.207,6.208690342300637e-07,1.0989127567168985e-06
17449,2,63055756,63055757,6.854,1.3995873225726177e-07,4.2645629701895324e-07
17451,2,63055758,63055759,2.234,0.005834451042737447,0.0072011192549955045
17452,2,63055759,63055760,8.721,1.9010782799232997e-09,7.853911032338016e-09
17454,2,63055761,63055762,4.192,6.426877173170194e-05,9.400975991419507e-05
17455,2,63055762,63055763,8.784,1.644371723214929e-09,7.853911032338016e-09
17457,2,63055764,63055765,4.466,3.419794425137087e-05,5.0567391442649926e-05
17458,2,63055765,63055766,6.828,1.4859356422870058e-07,4.5177555422965213e-07
17459,2,63055766,63055767,-5.383,4.139996748197304e-06,6.768179330295147e-06
17460,2,63055767,63055768,6.919,1.2050359403717986e-07,3.716610689823744e-07
17461,2,63055768,63055769,8.784,1.644371723214929e-09,7.853911032338016e-09
17463,2,63055770,63055771,6.277,5.284452517751802e-07,9.730013548361213e-07
17464,2,63055771,63055772,8.784,1.644371723214929e-09,7.853911032338016e-09
17465,2,63055772,63055773,-3.022,0.0009506047936562819,0.0012667997945893822
17466,2,63055773,63055774,6.277,5.284452517751802e-07,9.730013548361213e-07
17467,2,63055774,63055775,8.784,1.644371723214929e-09,7.853911032338016e-09
17468,2,63055775,63055776,3.241,0.0005741164622073274,0.0007700963349221847
17469,2,63055776,63055777,6.252,5.597576014951104e-07,1.0089336280587218e-06
17470,2,63055777,63055778,6.277,5.284452517751802e-07,9.730013548361213e-07
17471,2,63055778,63055779,2.022,0.009506047936562819,0.011619897524870545
17472,2,63055779,63055780,6.277,5.284452517751802e-07,9.730013548361213e-07
17473,2,63055780,63055781,8.679,2.0941124558508915e-09,8.142395881343196e-09
17474,2,63055781,63055782,8.679,2.0941124558508915e-09,8.142395881343196e-09
17475,2,63055782,63055783,6.252,5.597576014951104e-07,1.0089336280587218e-06
17476,2,63055783,63055784,8.679,2.0941124558508915e-09,8.142395881343196e-09
17478,2,63055785,63055786,8.784,1.644371723214929e-09,7.853911032338016e-09
17479,2,63055786,63055787,8.784,1.644371723214929e-09,7.853911032338016e-09
17481,2,63055788,63055789,8.684,2.0701413487910454e-09,8.082280771996847e-09
17482,2,63055789,63055790,8.79,1.6218100973589331e-09,7.853911032338016e-09
17484,2,63055791,63055792,6.281,5.236004365857506e-07,9.6780713837216e-07
17485,2,63055792,63055793,8.79,1.6218100973589331e-09,7.853911032338016e-09
17486,2,63055793,63055794,4.145,7.161434102129028e-05,0.00010380956031290143
17487,2,63055794,63055795,6.255,5.559042572704038e-07,1.004409113847083e-06
17488,2,63055795,63055796,6.281,5.236004365857506e-07,9.6780713837216e-07
17489,2,63055796,63055797,4.943,1.1402497875611696e-05,1.827388445396622e-05
17490,2,63055797,63055798,6.281,5.236004365857506e-07,9.6780713837216e-07
17491,2,63055798,63055799,8.79,1.6218100973589331e-09,7.853911032338016e-09
17492,2,63055799,63055800,-3.316,0.00048305880203977283,0.0006500181526790299
17493,2,63055800,63055801,8.79,1.6218100973589331e-09,7.853911032338016e-09
17494,2,63055801,63055802,8.79,1.6218100973589331e-09,7.853911032338016e-09
17495,2,63055802,63055803,-3.311,0.0004886523593428336,0.0006573175468868627
17496,2,63055803,63055804,4.845,1.4288939585111037e-05,2.25064689203916e-05
17497,2,63055804,63055805,8.684,2.0701413487910454e-09,8.082280771996847e-09
17498,2,63055805,63055806,2.858,0.0013867558288718882,0.0017936863744515779
17499,2,63055806,63055807,3.622,0.0002387811282913178,0.0003302006740660094
17500,2,63055807,63055808,8.79,1.6218100973589331e-09,7.853911032338016e-09
17501,2,63055808,63055809,-7.087,8.184647881347904e-08,2.7743045459736276e-07
17502,2,63055809,63055810,8.684,2.0701413487910454e-09,8.082280771996847e-09
17503,2,63055810,63055811,8.79,1.6218100973589331e-09,7.853911032338016e-09
17505,2,63055812,63055813,5.879,1.3212956341865766e-06,2.248376598590023e-06
17506,2,63055813,63055814,8.786,1.6368165214278103e-09,7.853911032338016e-09
17507,2,63055814,63055815,-5.489,3.2433961734934934e-06,5.308641451404495e-06
17508,2,63055815,63055816,2.721,0.0019010782799232997,0.0024375273672216247
17509,2,63055816,63055817,4.093,8.072350302488382e-05,0.00011608780098467575
17511,2,63055818,63055819,2.855,0.0013963683610559376,0.0018052789443454083
17512,2,63055819,63055820,8.79,1.6218100973589331e-09,7.853911032338016e-09
17513,2,63055820,63055821,-4.256,5.546257129579105e-05,8.16258249719223e-05
17514,2,63055821,63055822,8.684,2.0701413487910454e-09,8.082280771996847e-09
17515,2,63055822,63055823,6.281,5.236004365857506e-07,9.6780713837216e-07
17517,2,63055824,63055825,4.661,2.1827299118430037e-05,3.262265944804637e-05
17518,2,63055825,63055826,8.788,1.6292960326397214e-09,7.853911032338016e-09
17519,2,63055826,63055827,-6.71,1.9498445997580455e-07,5.901436574267697e-07
17520,2,63055827,63055828,1.829,0.014825180851459537,0.017772118582830492
17521,2,63055828,63055829,6.279,5.260172663907063e-07,9.717200674997153e-07
17522,2,63055829,63055830,1.417,0.03828247433168226,0.04442677261733904
17523,2,63055830,63055831,8.788,1.6292960326397214e-09,7.853911032338016e-09
17524,2,63055831,63055832,8.788,1.6292960326397214e-09,7.853911032338016e-09
17526,2,63055833,63055834,8.682,2.0796966871036938e-09,8.11469851241363e-09
17527,2,63055834,63055835,6.254,5.571857489319304e-07,1.006256967906699e-06
17528,2,63055835,63055836,2.84,0.001445439770745928,0.001865247591598399
17529,2,63055836,63055837,4.937,1.156112242192098e-05,1.8502173285818556e-05
17530,2,63055837,63055838,8.788,1.6292960326397214e-09,7.853911032338016e-09
17531,2,63055838,63055839,-8.192,6.426877173170194e-09,2.3140328310731128e-08
17533,2,63055840,63055841,6.279,5.260172663907063e-07,9.717200674997153e-07
17534,2,63055841,63055842,4.858,1.3867558288718896e-05,2.1878199919471073e-05
17535,2,63055842,63055843,5.782,1.651961798229015e-06,2.7433458526620036e-06
17536,2,63055843,63055844,4.154,7.014552984199714e-05,0.00010187790667946144
17538,2,63055845,63055846,4.873,1.3396766874259345e-05,2.1178415996115494e-05
17539,2,63055846,63055847,7.025,9.440608762859226e-08,3.082346871138068e-07
17540,2,63055847,63055848,-4.111,7.744617978025191e-05,0.00011158103545516399
17541,2,63055848,63055849,8.788,1.6292960326397214e-09,7.853911032338016e-09
17542,2,63055849,63055850,8.788,1.6292960326397214e-09,7.853911032338016e-09
17543,2,63055850,63055851,-2.444,0.0035974933515574236,0.004558528625803636
17544,2,63055851,63055852,3.646,0.00022594357702209782,0.00031304931005776725
17545,2,63055852,63055853,5.753,1.766037820686164e-06,2.92280161283632e-06
17546,2,63055853,63055854,4.12,7.585775750291836e-05,0.00010944659981665492
17547,2,63055854,63055855,6.261,5.482769649208535e-07,9.930273897490598e-07
17548,2,63055855,63055856,4.66,2.187761623949552e-05,3.268781161488599e-05
17549,2,63055856,63055857,3.442,0.00036140986263961315,0.0004901570842147041
17550,2,63055857,63055858,3.961,0.00010939563662720942,0.0001556744026160311
17551,2,63055858,63055859,8.797,1.5958791472367304e-09,7.853911032338016e-09
17552,2,63055859,63055860,-1.944,0.01137627285823431,0.013803599175152876
17553,2,63055860,63055861,6.286,5.176068319505681e-07,9.657475238745897e-07
17554,2,63055861,63055862,8.797,1.5958791472367304e-09,7.853911032338016e-09
17555,2,63055862,63055863,-3.634,0.00023227367963571074,0.0003214990498438901
17556,2,63055863,63055864,6.286,5.176068319505681e-07,9.657475238745897e-07
17557,2,63055864,63055865,8.646,2.2594357702209736e-09,8.600275975020828e-09
17558,2,63055865,63055866,-1.815,0.015310874616820304,0.0183193437030669
17559,2,63055866,63055867,6.228,5.915616341754742e-07,1.0552171245591696e-06
17560,2,63055867,63055868,6.254,5.571857489319304e-07,1.006256967906699e-06
17561,2,63055868,63055869,8.646,2.2594357702209736e-09,8.600275975020828e-09
17562,2,63055869,63055870,8.751,1.774189480890168e-09,7.853911032338016e-09
17563,2,63055870,63055871,6.228,5.915616341754742e-07,1.0552171245591696e-06
17564,2,63055871,63055872,6.886,1.3001695780332898e-07,3.9784697994493633e-07
17565,2,63055872,63055873,8.751,1.774189480890168e-09,7.853911032338016e-09
17566,2,63055873,63055874,8.638,2.301441817408509e-09,8.65343903613878e-09
17567,2,63055874,63055875,4.099,7.961593504173184e-05,0.00011457976499011044
17568,2,63055875,63055876,4.615,2.4266100950824144e-05,3.6065265310111135e-05
17569,2,63055876,63055877,8.743,1.8071741260109257e-09,7.853911032338016e-09
17570,2,63055877,63055878,-3.356,0.00044055486350655344,0.0005937687655038069
17571,2,63055878,63055879,8.638,2.301441817408509e-09,8.65343903613878e-09
17572,2,63055879,63055880,6.248,5.649369748123022e-07,1.0137581542478628e-06
17573,2,63055880,63055881,-2.614,0.002432204009073816,0.0031084823866707554
17574,2,63055881,63055882,8.638,2.301441817408509e-09,8.65343903613878e-09
17575,2,63055882,63055883,6.944,1.137627285823431e-07,3.531676084666289e-07
17577,2,63055884,63055885,6.815,1.5310874616820288e-07,4.652122756287496e-07
17578,2,63055885,63055886,6.964,1.0864256236170644e-07,3.4037018047029624e-07
17579,2,63055886,63055887,-5.977,1.0543868963912582e-06,1.8339993224669201e-06
17580,2,63055887,63055888,8.641,2.28559880337543e-09,8.602186901670245e-09
17581,2,63055888,63055889,8.641,2.28559880337543e-09,8.602186901670245e-09
17583,2,63055890,63055891,4.076,8.394599865193981e-05,0.00012048143882702191
17584,2,63055891,63055892,8.746,1.7947336268325247e-09,7.853911032338016e-09
17586,2,63055893,63055894,8.608,2.466039337234336e-09,9.18352860253729e-09
17587,2,63055894,63055895,8.713,1.936421963946611e-09,7.853911032338016e-09
17588,2,63055895,63055896,1.85,0.01412537544622754,0.016982418674313753
17590,2,63055897,63055898,5.84,1.445439770745928e-06,2.4298534897642295e-06
17591,2,63055898,63055899,-4.524,2.992264636608189e-05,4.428269244144696e-05
17592,2,63055899,63055900,6.903,1.2502590302177212e-07,3.843894105712074e-07
17593,2,63055900,63055901,8.754,1.7619760464116309e-09,7.853911032338016e-09
17594,2,63055901,63055902,-7.482,3.296097121774576e-08,1.1730920069314128e-07
17595,2,63055902,63055903,4.824,1.4996848355023741e-05,2.3581376673410965e-05
17596,2,63055903,63055904,8.712,1.9408858775927793e-09,7.853911032338016e-09
17597,2,63055904,63055905,-1.838,0.01452111617587742,0.01743340918848933
17598,2,63055905,63055906,4.857,1.3899526312133526e-05,2.1925076268603938e-05
17599,2,63055906,63055907,8.748,1.7864875748520535e-09,7.853911032338016e-09
17601,2,63055908,63055909,4.599,2.5176769277588544e-05,3.7367322523981226e-05
17602,2,63055909,63055910,8.752,1.7701089583174184e-09,7.853911032338016e-09
17604,2,63055911,63055912,6.254,5.571857489319304e-07,1.006256967906699e-06
17605,2,63055912,63055913,6.229,5.902010801718442e-07,1.0532610924076336e-06
17607,2,63055914,63055915,5.825,1.4962356560944329e-06,2.5059272858509824e-06
17608,2,63055915,63055916,8.752,1.7701089583174184e-09,7.853911032338016e-09
17610,2,63055917,63055918,3.627,0.00023604782331805783,0.0003265137897533436
17611,2,63055918,63055919,6.26,5.495408738576248e-07,9.945753709777341e-07
17612,2,63055919,63055920,8.656,2.208004733018897e-09,8.429262914605619e-09
17613,2,63055920,63055921,6.26,5.495408738576248e-07,9.945753709777341e-07
17614,2,63055921,63055922,8.761,1.733803997754141e-09,7.853911032338016e-09
17615,2,63055922,63055923,3.504,0.00031332857243155857,0.0004283838994294911
17616,2,63055923,63055924,6.26,5.495408738576248e-07,9.945753709777341e-07
17617,2,63055924,63055925,6.235,5.82103217770871e-07,1.0393822080190142e-06
17618,2,63055925,63055926,-2.187,0.006501296903430909,0.00800333770377404
17619,2,63055926,63055927,1.861,0.013772094688939465,0.01658126429110471
17620,2,63055927,63055928,8.64,2.29086765276777e-09,8.618680296587413e-09
17621,2,63055928,63055929,1.988,0.010280162981264735,0.01252598914863259
17622,2,63055929,63055930,8.759,1.7418068733916127e-09,7.853911032338016e-09
17623,2,63055930,63055931,6.234,5.834451042737448e-07,1.0416825677129863e-06
17624,2,63055931,63055932,5.751,1.7741894808901643e-06,2.9350434848079183e-06
17625,2,63055932,63055933,8.653,2.2233098906514006e-09,8.476042000771605e-09
17626,2,63055933,63055934,8.653,2.2233098906514006e-09,8.476042000771605e-09
17628,2,63055935,63055936,4.004,9.908319448927686e-05,0.0001413303903202267
17629,2,63055936,63055937,8.653,2.2233098906514006e-09,8.476042000771605e-09
17630,2,63055937,63055938,1.734,0.018450154191794736,0.021880228603297656
17631,2,63055938,63055939,2.292,0.005105049999754065,0.006336662866778491
17632,2,63055939,63055940,6.884,1.3061708881318404e-07,3.9949473931016787e-07
17633,2,63055940,63055941,4.168,6.792036326171844e-05,9.891211316737259e-05
17634,2,63055941,63055942,6.259,5.508076964054029e-07,9.958484323238097e-07
17635,2,63055942,63055943,4.619,2.4043628000069346e-05,3.5759218175273333e-05
17637,2,63055944,63055945,3.962,0.0001091440336448756,0.0001553391000773967
17638,2,63055945,63055946,5.739,1.8238957023196384e-06,3.012658579576988e-06
17639,2,63055946,63055947,2.85,0.001412537544622754,0.0018248483375481865
17640,2,63055947,63055948,8.773,1.6865530253887423e-09,7.853911032338016e-09
17641,2,63055948,63055949,6.244,5.701642722807478e-07,1.0226664156784666e-06
17642,2,63055949,63055950,2.093,0.008072350302488382,0.009907878728065249
17643,2,63055950,63055951,6.874,1.3365955165464432e-07,4.0835051269975634e-07
17644,2,63055951,63055952,6.912,1.2246161992650488e-07,3.768631333065898e-07
17646,2,63055953,63055954,6.306,4.943106869868354e-07,9.58833066803275e-07
17647,2,63055954,63055955,6.28,5.248074602497723e-07,9.69945955288624e-07
17648,2,63055955,63055956,3.458,0.00034833731503601165,0.0004731537247621332
17649,2,63055956,63055957,7.018,9.594006315159336e-08,3.10790177916766e-07
17650,2,63055957,63055958,8.791,1.6180800376430645e-09,7.853911032338016e-09
17652,2,63055959,63055960,1.885,0.013031667784522994,0.0157248629513114
17653,2,63055960,63055961,5.902,1.2531411749414155e-06,2.148952536989411e-06
17655,2,63055962,63055963,8.825,1.4962356560944358e-09,7.853911032338016e-09
17656,2,63055963,63055964,8.825,1.4962356560944358e-09,7.853911032338016e-09
17658,2,63055965,63055966,4.713,1.936421963946607e-05,2.954551694656979e-05
17659,2,63055966,63055967,7.073,8.452788451602891e-08,2.8473244259271485e-07
17660,2,63055967,63055968,1.661,0.021827299118430014,0.025811225931129715
17661,2,63055968,63055969,6.31,4.897788193684466e-07,9.58833066803275e-07
17662,2,63055969,63055970,8.831,1.4757065332758961e-09,7.853911032338016e-09
17663,2,63055970,63055971,-3.697,0.00020090928126087278,0.0002803214320455794
17664,2,63055971,63055972,6.31,4.897788193684466e-07,9.58833066803275e-07
17665,2,63055972,63055973,8.831,1.4757065332758961e-09,7.853911032338016e-09
